typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","203","CZE","Czechia","724","ESP","Spain","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"109.208","109.208","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","203","CZE","Czechia","757","CHE","Switzerland","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"24116.615","24116.615","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","203","CZE","Czechia","788","TUN","Tunisia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"24.869","24.869","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","203","CZE","Czechia","792","TUR","T�rkiye","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"99.477","99.477","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","203","CZE","Czechia","818","EGY","Egypt","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"39649.039","39649.039","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","203","CZE","Czechia","826","GBR","United Kingdom","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"39982.07","39982.07","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","203","CZE","Czechia","842","USA","USA","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"917626.183","917626.183","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","208","DNK","Denmark","100","BGR","Bulgaria","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"17.3","17.3","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","208","DNK","Denmark","116","KHM","Cambodia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"144483.438","144483.438","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","208","DNK","Denmark","156","CHN","China","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"18934.095","18934.095","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","208","DNK","Denmark","203","CZE","Czechia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"130.834","130.834","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","208","DNK","Denmark","208","DNK","Denmark","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1595474.562","1595474.562","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","208","DNK","Denmark","360","IDN","Indonesia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"238.96","238.96","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","208","DNK","Denmark","380","ITA","Italy","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"50.82","50.82","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","208","DNK","Denmark","490","S19","Other Asia, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1396.999","1396.999","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","208","DNK","Denmark","616","POL","Poland","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"8.65","8.65","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","208","DNK","Denmark","699","IND","India","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2939207.083","2939207.083","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","208","DNK","Denmark","826","GBR","United Kingdom","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"29481.87","29481.87","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","208","DNK","Denmark","842","USA","USA","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"9331.348","9331.348","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","233","EST","Estonia","50","BGD","Bangladesh","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"224.904","224.904","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","233","EST","Estonia","116","KHM","Cambodia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"81.095","81.095","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","233","EST","Estonia","156","CHN","China","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"6598.982","6598.982","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","233","EST","Estonia","233","EST","Estonia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"10175.819","10175.819","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","233","EST","Estonia","251","FRA","France","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"11488.479","11488.479","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","233","EST","Estonia","528","NLD","Netherlands","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"42658.21","42658.21","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","233","EST","Estonia","554","NZL","New Zealand","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"26084.524","26084.524","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","233","EST","Estonia","616","POL","Poland","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"130.834","130.834","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","233","EST","Estonia","620","PRT","Portugal","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"161.109","161.109","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","233","EST","Estonia","699","IND","India","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"27388.534","27388.534","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","837","X1 ","Bunkers","56","BEL","Belgium","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"9824.407","9824.407","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","837","X1 ","Bunkers","156","CHN","China","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"548.203","548.203","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","837","X1 ","Bunkers","196","CYP","Cyprus","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"27090.104","27090.104","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","837","X1 ","Bunkers","208","DNK","Denmark","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"41594.241","41594.241","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","837","X1 ","Bunkers","276","DEU","Germany","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"16493.672","16493.672","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","837","X1 ","Bunkers","300","GRC","Greece","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"7341787.979","7341787.979","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","837","X1 ","Bunkers","380","ITA","Italy","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"12490.815","12490.815","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","837","X1 ","Bunkers","434","LBY","Libya","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"88865838.059","88865838.059","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","837","X1 ","Bunkers","528","NLD","Netherlands","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"280755.722","280755.722","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","837","X1 ","Bunkers","616","POL","Poland","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"60269.913","60269.913","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","837","X1 ","Bunkers","724","ESP","Spain","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"26878888.993","26878888.993","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","837","X1 ","Bunkers","792","TUR","T�rkiye","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"23802497.035","23802497.035","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","837","X1 ","Bunkers","842","USA","USA","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"9227.546","9227.546","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","276","DEU","Germany","276","DEU","Germany","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"133233260.864","133233260.864","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","276","DEU","Germany","380","ITA","Italy","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"618877.07","618877.07","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","300","GRC","Greece","300","GRC","Greece","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"586845.568","586845.568","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","380","ITA","Italy","100","BGR","Bulgaria","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"17181.358","17181.358","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","380","ITA","Italy","116","KHM","Cambodia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"20394.889","20394.889","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","380","ITA","Italy","144","LKA","Sri Lanka","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"140315.148","140315.148","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","380","ITA","Italy","231","ETH","Ethiopia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2663.165","2663.165","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","380","ITA","Italy","380","ITA","Italy","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"45975281.137","45975281.137","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","620","PRT","Portugal","620","PRT","Portugal","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"16189696.645","16189696.645","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","703","SVK","Slovakia","703","SVK","Slovakia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"344163.477","344163.477","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","0","W00","World","100","BGR","Bulgaria","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"298710.188","298710.188","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","0","W00","World","116","KHM","Cambodia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1157292.617","1157292.617","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","0","W00","World","144","LKA","Sri Lanka","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"141133.668","141133.668","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","0","W00","World","231","ETH","Ethiopia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2918.344","2918.344","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","0","W00","World","276","DEU","Germany","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"135352910.665","135352910.665","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","0","W00","World","300","GRC","Greece","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"7932523.952","7932523.952","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","0","W00","World","380","ITA","Italy","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"115871897.217","115871897.217","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","0","W00","World","620","PRT","Portugal","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"16228620.153","16228620.153","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","0","W00","World","703","SVK","Slovakia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"363558.192","363558.192","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","380","ITA","Italy","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"127299296.522","127299296.522","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","276","DEU","Germany","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"497923690.232","497923690.232","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","348","HUN","Hungary","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"39614982.309","39614982.309","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","620","PRT","Portugal","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"6629625.541","6629625.541","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","710","ZAF","South Africa","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4609202.679","4609202.679","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","724","ESP","Spain","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"26103137.147","26103137.147","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","752","SWE","Sweden","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"5354979.597","5354979.597","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","0","W00","World","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2528670938.072","2528670938.072","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","76","BRA","Brazil","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2136129.416","2136129.416","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","156","CHN","China","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"39835069.13","39835069.13","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","826","GBR","United Kingdom","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"107001614.941","107001614.941","4","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","384","CIV","C�te d'Ivoire","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"247178.007","247178.007","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","388","JAM","Jamaica","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"500368.948","500368.948","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","392","JPN","Japan","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"207181114.74","207181114.74","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","398","KAZ","Kazakhstan","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"287299.56","287299.56","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","400","JOR","Jordan","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3665331.944","3665331.944","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","404","KEN","Kenya","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2820071.826","2820071.826","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","410","KOR","Rep. of Korea","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"34092101.158","34092101.158","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","414","KWT","Kuwait","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3548332.192","3548332.192","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","417","KGZ","Kyrgyzstan","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2185988.875","2185988.875","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","422","LBN","Lebanon","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"37929231.548","37929231.548","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","426","LSO","Lesotho","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"584736.013","584736.013","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","428","LVA","Latvia","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"249885.503","249885.503","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","430","LBR","Liberia","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1299441.596","1299441.596","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","434","LBY","Libya","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"23681160.314","23681160.314","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","440","LTU","Lithuania","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"4254218.947","4254218.947","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","442","LUX","Luxembourg","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"219727.84","219727.84","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","446","MAC","China, Macao SAR","899","_X ","Areas, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"15084.779","15084.779","0","false","true",
